,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_below7disorders,x_cv_past_year,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
917,74.0,70.0,,ROU,p,,,female,0.012,,0.016,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
918,69.0,65.0,,ROU,p,,,female,0.022000000000000002,,0.051,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
919,64.0,60.0,,ROU,p,,,female,0.017,,0.032,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
920,59.0,55.0,,ROU,p,,,female,0.02,,0.045,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
921,54.0,50.0,,ROU,p,,,female,0.019,,0.064,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
922,49.0,45.0,,ROU,p,,,female,0.033,,0.055,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
923,44.0,40.0,,ROU,p,,,female,0.023,,0.04,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
924,39.0,35.0,,ROU,p,,,female,0.019,,0.047,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
925,34.0,30.0,,ROU,p,,,female,0.013000000000000001,,0.013000000000000001,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
926,29.0,25.0,,ROU,p,,,female,0.033,,0.053,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
927,24.0,20.0,,ROU,p,,,female,0.032,,0.075,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
928,84.0,80.0,,ROU,p,33.0,,male,-0.99,,0.0,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
929,79.0,75.0,,ROU,p,56.0,,male,-0.99,,0.0,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
930,74.0,70.0,,ROU,p,,,male,0.005,,0.005,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
931,69.0,65.0,,ROU,p,,,male,0.016,,0.03,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
932,64.0,60.0,,ROU,p,,,male,0.021,,0.027000000000000003,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
933,59.0,55.0,,ROU,p,,,male,0.023,,0.032,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
934,54.0,50.0,,ROU,p,,,male,0.018000000000000002,,0.035,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
935,49.0,45.0,,ROU,p,,,male,0.02,,0.03,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
936,44.0,40.0,,ROU,p,,,male,0.016,,0.019,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
937,39.0,35.0,,ROU,p,,,male,0.013999999999999999,,0.013999999999999999,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
938,34.0,30.0,,ROU,p,,,male,0.017,,0.025,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
939,29.0,25.0,,ROU,p,,,male,0.013000000000000001,,0.013000000000000001,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
940,24.0,20.0,,ROU,p,58.0,,male,-0.99,,0.0,0.0,0.0,-2.5430664383991823,-2.314741453773978,2006.0,2005.0
941,94.0,18.0,,RWA,p,,0.27,female,-0.99,0.324,0.297,1.0,0.0,-0.38685536903455736,-0.7495611602052141,1994.0,1994.0
942,94.0,18.0,,RWA,p,,0.172,male,-0.99,0.221,0.196,1.0,0.0,-0.38685536903455736,-0.7495611602052141,1994.0,1994.0
943,74.0,70.0,,ZAF,p,,,female,0.034,,0.035,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
944,69.0,65.0,,ZAF,p,,,female,0.034,,0.06,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
945,64.0,60.0,,ZAF,p,,,female,0.022000000000000002,,0.028999999999999998,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
946,59.0,55.0,,ZAF,p,,,female,0.021,,0.052000000000000005,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
947,54.0,50.0,,ZAF,p,,,female,0.015,,0.039,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
948,49.0,45.0,,ZAF,p,,,female,0.017,,0.064,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
949,44.0,40.0,,ZAF,p,,,female,0.012,,0.064,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
950,39.0,35.0,,ZAF,p,,,female,0.009000000000000001,,0.032,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
951,34.0,30.0,,ZAF,p,,,female,0.015,,0.055999999999999994,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
952,29.0,25.0,,ZAF,p,,,female,0.013999999999999999,,0.04,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
953,24.0,20.0,,ZAF,p,,,female,0.013999999999999999,,0.04,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
954,19.0,19.0,,ZAF,p,,,female,0.02,,0.027999999999999997,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
955,18.0,18.0,,ZAF,p,,,female,0.04,,0.079,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
956,79.0,75.0,,ZAF,p,,,female,0.023,,0.022000000000000002,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
957,74.0,70.0,,ZAF,p,,,female,0.048,,0.09,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
958,69.0,65.0,,ZAF,p,,,female,0.04,,0.087,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
959,64.0,60.0,,ZAF,p,,,female,0.045,,0.076,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
960,59.0,55.0,,ZAF,p,,,female,0.027999999999999997,,0.109,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
961,54.0,50.0,,ZAF,p,,,female,0.026000000000000002,,0.109,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
962,49.0,45.0,,ZAF,p,,,female,0.026000000000000002,,0.11699999999999999,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
963,44.0,40.0,,ZAF,p,,,female,0.022000000000000002,,0.14800000000000002,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
964,39.0,35.0,,ZAF,p,,,female,0.019,,0.11900000000000001,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
965,34.0,30.0,,ZAF,p,,,female,0.018000000000000002,,0.098,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
966,29.0,25.0,,ZAF,p,,,female,0.016,,0.081,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
967,24.0,20.0,,ZAF,p,,,female,0.02,,0.095,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
968,19.0,19.0,,ZAF,p,,,female,0.039,,0.095,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
969,18.0,18.0,,ZAF,p,,,female,0.057,,0.18100000000000002,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
970,22.0,14.0,,ZAF,p,,,female,0.0245,,0.21,1.0,0.0,-2.1901515452916316,-2.067805837494857,2000.0,2000.0
971,79.0,75.0,,ZAF,p,,,male,0.155,,0.18100000000000002,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
972,74.0,70.0,,ZAF,p,,,male,0.09,,0.145,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
973,69.0,65.0,,ZAF,p,36.0,,male,-0.99,,0.0,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
974,64.0,60.0,,ZAF,p,,,male,0.067,,0.132,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
975,59.0,55.0,,ZAF,p,,,male,0.025,,0.062,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
976,54.0,50.0,,ZAF,p,,,male,0.024,,0.059000000000000004,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
977,49.0,45.0,,ZAF,p,,,male,0.033,,0.055,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
978,74.0,70.0,,ZAF,p,25.0,,male,-0.99,,0.0,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
979,44.0,40.0,,ZAF,p,,,male,0.018000000000000002,,0.063,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
980,69.0,65.0,,ZAF,p,36.0,,male,-0.99,,0.0,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
981,64.0,60.0,,ZAF,p,,,male,0.032,,0.040999999999999995,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
982,39.0,35.0,,ZAF,p,,,male,0.025,,0.081,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
983,59.0,55.0,,ZAF,p,,,male,0.019,,0.022000000000000002,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
984,54.0,50.0,,ZAF,p,,,male,0.015,,0.023,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
985,34.0,30.0,,ZAF,p,,,male,0.006,,0.026000000000000002,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
986,49.0,45.0,,ZAF,p,,,male,0.002,,0.002,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
987,44.0,40.0,,ZAF,p,,,male,0.013000000000000001,,0.027999999999999997,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
988,29.0,25.0,,ZAF,p,,,male,0.016,,0.047,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
989,39.0,35.0,,ZAF,p,,,male,0.022000000000000002,,0.055999999999999994,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
990,34.0,30.0,,ZAF,p,,,male,0.005,,0.022000000000000002,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
991,24.0,20.0,,ZAF,p,,,male,0.012,,0.042,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
992,29.0,25.0,,ZAF,p,,,male,0.013999999999999999,,0.03,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
993,24.0,20.0,,ZAF,p,297.0,,male,-0.99,,0.0,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
994,19.0,19.0,,ZAF,p,,,male,0.032,,0.055999999999999994,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
995,19.0,19.0,,ZAF,p,,,male,0.028999999999999998,,0.042,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
996,18.0,18.0,,ZAF,p,,,male,0.016,,0.017,1.0,0.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
997,18.0,18.0,,ZAF,p,,,male,0.023,,0.033,1.0,1.0,-2.198046873797357,-2.1741781029689418,2004.0,2003.0
998,22.0,14.0,,ZAF,p,,,male,0.0294,,0.24,1.0,0.0,-2.1901515452916316,-2.067805837494857,2000.0,2000.0
999,18.0,17.0,,ESP,p,,,female,0.013999999999999999,,0.033,1.0,0.0,-2.631377732342713,-2.425543132049306,1995.0,1995.0
1000,18.0,17.0,,ESP,p,,,male,0.012,,0.022000000000000002,1.0,0.0,-2.631377732342713,-2.425543132049306,1995.0,1995.0
1001,99.0,80.0,,ESP,p,,,female,0.026000000000000002,,0.076,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1002,79.0,75.0,,ESP,p,,,female,0.017,,0.055999999999999994,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1003,74.0,70.0,,ESP,p,,,female,0.009000000000000001,,0.021,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1004,69.0,65.0,,ESP,p,,,female,0.01,,0.026000000000000002,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1005,64.0,60.0,,ESP,p,,,female,0.015,,0.040999999999999995,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1006,59.0,55.0,,ESP,p,,,female,0.024,,0.081,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1007,54.0,50.0,,ESP,p,,,female,0.027000000000000003,,0.08199999999999999,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1008,49.0,45.0,,ESP,p,,,female,0.013000000000000001,,0.026000000000000002,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1009,44.0,40.0,,ESP,p,,,female,0.027000000000000003,,0.086,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1010,39.0,35.0,,ESP,p,,,female,0.012,,0.044000000000000004,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1011,34.0,30.0,,ESP,p,,,female,0.015,,0.044000000000000004,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1012,29.0,25.0,,ESP,p,,,female,0.018000000000000002,,0.071,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1013,24.0,20.0,,ESP,p,,,female,0.017,,0.068,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1014,19.0,19.0,,ESP,p,,,female,0.042,,0.064,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1015,18.0,18.0,,ESP,p,,,female,0.04,,0.04,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1016,99.0,85.0,,ESP,p,,,female,0.054000000000000006,,0.109,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1017,84.0,80.0,,ESP,p,,,female,0.023,,0.071,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1018,79.0,75.0,,ESP,p,,,female,0.018000000000000002,,0.065,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1019,74.0,70.0,,ESP,p,,,female,0.018000000000000002,,0.057,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1020,69.0,65.0,,ESP,p,,,female,0.017,,0.057999999999999996,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1021,64.0,60.0,,ESP,p,,,female,0.017,,0.054000000000000006,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1022,59.0,55.0,,ESP,p,,,female,0.027000000000000003,,0.10800000000000001,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1023,54.0,50.0,,ESP,p,,,female,0.03,,0.109,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1024,49.0,45.0,,ESP,p,,,female,0.017,,0.065,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1025,44.0,40.0,,ESP,p,,,female,0.031,,0.11699999999999999,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1026,39.0,35.0,,ESP,p,,,female,0.012,,0.059000000000000004,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1027,34.0,30.0,,ESP,p,,,female,0.015,,0.059000000000000004,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1028,29.0,25.0,,ESP,p,,,female,0.02,,0.08199999999999999,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1029,24.0,20.0,,ESP,p,,,female,0.022000000000000002,,0.113,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1030,19.0,19.0,,ESP,p,,,female,0.055999999999999994,,0.134,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1031,18.0,18.0,,ESP,p,,,female,0.04,,0.04,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1032,99.0,80.0,,ESP,p,,,male,0.013999999999999999,,0.023,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1033,79.0,75.0,,ESP,p,,,male,0.009000000000000001,,0.01,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1034,99.0,85.0,,ESP,p,37.0,,male,-0.99,,0.0,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1035,84.0,80.0,,ESP,p,,,male,0.022000000000000002,,0.036000000000000004,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1036,74.0,70.0,,ESP,p,,,male,0.006,,0.012,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1037,69.0,65.0,,ESP,p,,,male,0.01,,0.021,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1038,79.0,75.0,,ESP,p,,,male,0.009000000000000001,,0.01,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1039,64.0,60.0,,ESP,p,,,male,0.019,,0.036000000000000004,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1040,59.0,55.0,,ESP,p,,,male,0.006999999999999999,,0.012,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1041,74.0,70.0,,ESP,p,,,male,0.008,,0.024,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1042,54.0,50.0,,ESP,p,134.0,,male,-0.99,,0.0,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1043,49.0,45.0,,ESP,p,,,male,0.006,,0.008,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1044,69.0,65.0,,ESP,p,,,male,0.011000000000000001,,0.025,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1045,44.0,40.0,,ESP,p,,,male,0.021,,0.035,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1046,39.0,35.0,,ESP,p,,,male,0.01,,0.021,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1047,64.0,60.0,,ESP,p,,,male,0.019,,0.036000000000000004,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1048,34.0,30.0,,ESP,p,,,male,0.01,,0.022000000000000002,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1049,29.0,25.0,,ESP,p,,,male,0.002,,0.003,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1050,59.0,55.0,,ESP,p,,,male,0.01,,0.021,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1051,24.0,20.0,,ESP,p,,,male,0.013000000000000001,,0.027999999999999997,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1052,19.0,19.0,,ESP,p,43.0,,male,-0.99,,0.0,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1053,54.0,50.0,,ESP,p,,,male,0.005,,0.005,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1054,18.0,18.0,,ESP,p,34.0,,male,-0.99,,0.0,0.0,0.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1055,49.0,45.0,,ESP,p,,,male,0.017,,0.036000000000000004,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1056,44.0,40.0,,ESP,p,,,male,0.034,,0.063,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1057,39.0,35.0,,ESP,p,,,male,0.009000000000000001,,0.025,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1058,34.0,30.0,,ESP,p,,,male,0.011000000000000001,,0.031,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1059,29.0,25.0,,ESP,p,,,male,0.004,,0.009000000000000001,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1060,24.0,20.0,,ESP,p,,,male,0.02,,0.057999999999999996,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1061,19.0,19.0,,ESP,p,43.0,,male,-0.99,,0.0,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1062,18.0,18.0,,ESP,p,,,male,0.026000000000000002,,0.027000000000000003,0.0,1.0,-2.175807840914695,-2.469074140253297,2002.0,2001.0
1063,13.0,13.0,,HKG,p,,0.061,total,-0.99,0.12300000000000001,0.092,0.0,0.0,-4.029621537411595,-2.299611774093322,1995.0,1994.0
1064,15.0,15.0,,TWN,p,,0.01,total,-0.99,0.051,0.031,0.0,0.0,-4.029621537411595,-4.250428027039955,1997.0,1996.0
1065,14.0,14.0,,TWN,p,,0.037000000000000005,total,-0.99,0.111,0.07400000000000001,0.0,0.0,,-4.250428027039955,1996.0,1995.0
1066,99.0,18.0,,TUR,p,,,female,0.0252,,0.139,1.0,0.0,-1.9116918018775224,-1.8036336672813058,2005.0,2005.0
1067,99.0,18.0,,TUR,p,,,male,0.030600000000000002,,0.16699999999999998,1.0,0.0,-1.9116918018775224,-1.8036336672813058,2005.0,2005.0
1068,65.0,18.0,,UGA,p,,,female,0.0305,,0.043,1.0,0.0,-1.0611950621537136,-1.3551017050818723,1972.0,1972.0
1069,65.0,18.0,,UGA,p,,,male,0.0254,,0.031,1.0,0.0,-1.0611950621537136,-1.3551017050818723,1972.0,1972.0
1070,79.0,70.0,,UKR,p,,,female,0.006999999999999999,,0.032,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1071,69.0,60.0,,UKR,p,,,female,0.011000000000000001,,0.048,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1072,59.0,50.0,,UKR,p,,,female,0.01,,0.032,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1073,49.0,40.0,,UKR,p,,,female,0.005,,0.026000000000000002,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1074,29.0,20.0,,UKR,p,,,female,0.008,,0.036000000000000004,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1075,19.0,19.0,,UKR,p,,,female,0.028999999999999998,,0.03,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1076,18.0,18.0,,UKR,p,46.0,,female,-0.99,,0.0,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1077,84.0,80.0,,UKR,p,,,female,0.035,,0.066,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1078,79.0,75.0,,UKR,p,,,female,0.011000000000000001,,0.035,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1079,74.0,70.0,,UKR,p,,,female,0.013000000000000001,,0.051,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1080,69.0,65.0,,UKR,p,,,female,0.019,,0.077,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1081,64.0,60.0,,UKR,p,,,female,0.017,,0.083,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1082,59.0,55.0,,UKR,p,,,female,0.013999999999999999,,0.035,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1083,54.0,50.0,,UKR,p,,,female,0.015,,0.057,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1084,49.0,45.0,,UKR,p,,,female,0.012,,0.033,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1085,44.0,40.0,,UKR,p,,,female,0.012,,0.067,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1086,39.0,35.0,,UKR,p,,,female,0.012,,0.07400000000000001,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1087,34.0,30.0,,UKR,p,,,female,0.016,,0.07400000000000001,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1088,29.0,25.0,,UKR,p,,,female,0.017,,0.052000000000000005,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1089,24.0,20.0,,UKR,p,,,female,0.018000000000000002,,0.069,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1090,19.0,19.0,,UKR,p,,,female,0.055,,0.096,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1091,18.0,18.0,,UKR,p,,,female,0.023,,0.023,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1092,79.0,70.0,,UKR,p,,,male,0.004,,0.012,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1093,69.0,60.0,,UKR,p,,,male,0.01,,0.025,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1094,59.0,50.0,,UKR,p,,,male,0.006999999999999999,,0.013999999999999999,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1095,49.0,40.0,,UKR,p,,,male,0.006999999999999999,,0.025,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1096,29.0,20.0,,UKR,p,,,male,0.009000000000000001,,0.021,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1097,19.0,19.0,,UKR,p,,,male,0.035,,0.049,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1098,18.0,18.0,,UKR,p,,,male,0.023,,0.023,1.0,0.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1099,84.0,80.0,,UKR,p,26.0,,male,-0.99,,0.0,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1100,79.0,75.0,,UKR,p,,,male,0.013999999999999999,,0.039,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1101,74.0,70.0,,UKR,p,,,male,0.008,,0.012,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1102,69.0,65.0,,UKR,p,,,male,0.015,,0.027999999999999997,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1103,64.0,60.0,,UKR,p,,,male,0.017,,0.036000000000000004,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1104,59.0,55.0,,UKR,p,,,male,0.009000000000000001,,0.01,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1105,54.0,50.0,,UKR,p,,,male,0.016,,0.035,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1106,49.0,45.0,,UKR,p,,,male,0.016,,0.035,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1107,44.0,40.0,,UKR,p,,,male,0.008,,0.022000000000000002,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1108,39.0,35.0,,UKR,p,,,male,0.01,,0.024,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1109,34.0,30.0,,UKR,p,,,male,0.015,,0.032,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1110,29.0,25.0,,UKR,p,,,male,0.012,,0.017,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
1111,24.0,20.0,,UKR,p,,,male,0.013999999999999999,,0.034,1.0,1.0,-1.70795457983932,-1.8165735249029196,2002.0,2002.0
