,area,pop,sex,x_cv_below7disorders,x_cv_past_year,x_ln_mx_conflict,x_ln_mx_war_10years,year
948,SOM,3303.7734405999995,male,0.0,0.0,-1.2253817212569564,-1.3461881339279071,1990.0
949,SOM,3370.7875882000008,female,0.0,0.0,-1.2253817212569564,-1.3461881339279071,1990.0
950,SOM,4184.770950699999,male,0.0,0.0,-1.6076901989150085,-1.6182088254757985,2005.0
951,SOM,4255.026657799998,female,0.0,0.0,-1.6076901989150085,-1.6182088254757985,2005.0
952,SOM,4692.992827099999,male,0.0,0.0,-1.2790793917435108,-1.475928455101739,2010.0
953,SOM,4762.401434400001,female,0.0,0.0,-1.2790793917435108,-1.475928455101739,2010.0
954,TZA,12631.29798489999,male,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
955,TZA,12855.944219800005,female,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
956,TZA,19422.143335,male,0.0,0.0,-4.029621537411595,-2.606137093676077,2005.0
957,TZA,19533.457509899996,female,0.0,0.0,-4.029621537411595,-2.606137093676077,2005.0
958,TZA,22470.256039699994,male,0.0,0.0,,-2.5977261862220273,2010.0
959,TZA,22497.915882400004,female,0.0,0.0,,-2.5977261862220273,2010.0
960,UGA,8809.475948099998,male,0.0,0.0,-1.572757302213676,-1.2274765529423424,1990.0
961,UGA,8903.535718299994,female,0.0,0.0,-1.572757302213676,-1.2274765529423424,1990.0
962,UGA,14215.022261600001,male,0.0,0.0,-1.6527659190293735,-1.620572837925901,2005.0
963,UGA,14316.9564909,female,0.0,0.0,-1.6527659190293735,-1.620572837925901,2005.0
964,UGA,16818.894291999994,male,0.0,0.0,-2.107014679791097,-1.7147136200353479,2010.0
965,UGA,16840.927225400006,female,0.0,0.0,-2.107014679791097,-1.7147136200353479,2010.0
966,ZMB,3904.3831726999992,male,0.0,0.0,,,1990.0
967,ZMB,3944.9079183000003,female,0.0,0.0,,,1990.0
968,ZMB,5771.644692599996,male,0.0,0.0,,-4.250428027039955,2005.0
969,ZMB,5759.237654499999,female,0.0,0.0,,-4.250428027039955,2005.0
970,ZMB,6620.543888500004,male,0.0,0.0,,-4.250428027039955,2010.0
971,ZMB,6581.8576816,female,0.0,0.0,,-4.250428027039955,2010.0
972,BWA,684.5875276000004,male,0.0,0.0,,-4.250428027039955,1990.0
973,BWA,701.1312711,female,0.0,0.0,,-4.250428027039955,1990.0
974,BWA,942.1180200999997,male,0.0,0.0,,-4.250428027039955,2005.0
975,BWA,937.4523162999998,female,0.0,0.0,,-4.250428027039955,2005.0
976,BWA,1012.9077426999994,male,0.0,0.0,,,2010.0
977,BWA,995.6907941999999,female,0.0,0.0,,,2010.0
978,LSO,778.5606742000006,male,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
979,LSO,865.6032138000003,female,0.0,0.0,-4.029621537411595,-4.250428027039955,1990.0
980,LSO,1007.1733040999998,male,0.0,0.0,,-1.8175191298829612,2005.0
981,LSO,1064.936191,female,0.0,0.0,,-1.8175191298829612,2005.0
982,LSO,1066.5547335999993,male,0.0,0.0,,-4.250428027039955,2010.0
983,LSO,1104.2750963000005,female,0.0,0.0,,-4.250428027039955,2010.0
984,NAM,693.4931775999999,male,0.0,0.0,,,1990.0
985,NAM,723.1011596999999,female,0.0,0.0,,,1990.0
986,NAM,1029.7675732,male,0.0,0.0,,-1.9007323681265667,2005.0
987,NAM,1050.7677842999992,female,0.0,0.0,,-1.9007323681265667,2005.0
988,NAM,1133.6802028000009,male,0.0,0.0,-4.029621537411595,-2.335577942456986,2010.0
989,NAM,1148.7039155000007,female,0.0,0.0,-4.029621537411595,-2.335577942456986,2010.0
990,SWZ,407.2700605000001,male,0.0,0.0,,-4.250428027039955,1990.0
991,SWZ,455.732156,female,0.0,0.0,,-4.250428027039955,1990.0
992,SWZ,541.0646445999996,male,0.0,0.0,,,2005.0
993,SWZ,565.6242149000001,female,0.0,0.0,,,2005.0
994,SWZ,584.6070043999999,male,0.0,0.0,,-4.250428027039955,2010.0
995,SWZ,604.3735532999998,female,0.0,0.0,,-4.250428027039955,2010.0
996,ZAF,18217.653789099993,male,0.0,0.0,-1.6918179124152664,-1.6574149351131822,1990.0
997,ZAF,18585.05731639999,female,0.0,0.0,-1.6918179124152664,-1.6574149351131822,1990.0
998,ZAF,23626.741101300002,male,0.0,0.0,-2.228574428836431,-2.272653737381628,2005.0
999,ZAF,24255.60077609999,female,0.0,0.0,-2.228574428836431,-2.272653737381628,2005.0
1000,ZAF,24886.965732600012,male,0.0,0.0,-4.029621537411595,-2.37521040381344,2010.0
1001,ZAF,25348.65650480001,female,0.0,0.0,-4.029621537411595,-2.37521040381344,2010.0
1002,ZWE,5223.0276417999985,male,0.0,0.0,-2.3163352516690057,-1.9159781747345943,1990.0
1003,ZWE,5268.302167399999,female,0.0,0.0,-2.3163352516690057,-1.9159781747345943,1990.0
1004,ZWE,6257.640908900001,male,0.0,0.0,,-4.250428027039955,2005.0
1005,ZWE,6376.064003,female,0.0,0.0,,-4.250428027039955,2005.0
1006,ZWE,6212.304994700003,male,0.0,0.0,,-2.334383494061145,2010.0
1007,ZWE,6391.817766700001,female,0.0,0.0,,-2.334383494061145,2010.0
1008,BEN,2291.719192799999,male,0.0,0.0,,-4.250428027039955,1990.0
1009,BEN,2484.7616566999995,female,0.0,0.0,,-4.250428027039955,1990.0
1010,BEN,3755.7995212000005,male,0.0,0.0,,-4.250428027039955,2005.0
1011,BEN,3897.7633095000006,female,0.0,0.0,,-4.250428027039955,2005.0
1012,BEN,4389.099157200005,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1013,BEN,4503.068247300001,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1014,BFA,4566.733230200002,male,0.0,0.0,,-1.8948430739526263,1990.0
1015,BFA,4758.8340193,female,0.0,0.0,,-1.8948430739526263,1990.0
1016,BFA,7021.9889061999975,male,0.0,0.0,,-4.250428027039955,2005.0
1017,BFA,7181.216014000001,female,0.0,0.0,,-4.250428027039955,2005.0
1018,BFA,8145.039356000002,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1019,BFA,8276.105501900007,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1020,CIV,6485.967227899999,male,0.0,0.0,,,1990.0
1021,CIV,6007.0543588,female,0.0,0.0,,,1990.0
1022,CIV,9239.448122100006,male,0.0,0.0,-1.8483247131333578,-1.8409104109681846,2005.0
1023,CIV,8807.571163999997,female,0.0,0.0,-1.8483247131333578,-1.8409104109681846,2005.0
1024,CIV,10044.845554000007,male,0.0,0.0,-1.808910981588835,-1.8823013657962928,2010.0
1025,CIV,9675.467658000005,female,0.0,0.0,-1.808910981588835,-1.8823013657962928,2010.0
1026,CMR,6060.249640499999,male,0.0,0.0,,-1.8386044619817685,1990.0
1027,CMR,6140.372982900001,female,0.0,0.0,,-1.8386044619817685,1990.0
1028,CMR,8776.598350600003,male,0.0,0.0,-4.029621537411595,-2.297836691060614,2005.0
1029,CMR,8828.188353999996,female,0.0,0.0,-4.029621537411595,-2.297836691060614,2005.0
1030,CMR,9828.820589799992,male,0.0,0.0,-4.029621537411595,-2.0991601078856905,2010.0
1031,CMR,9858.0096079,female,0.0,0.0,-4.029621537411595,-2.0991601078856905,2010.0
1032,CPV,167.90254090000002,male,0.0,0.0,,-4.250428027039955,1990.0
1033,CPV,183.13315800000004,female,0.0,0.0,,-4.250428027039955,1990.0
1034,CPV,232.58188579999998,male,0.0,0.0,,,2005.0
1035,CPV,241.93337289999985,female,0.0,0.0,,,2005.0
1036,CPV,246.40111479999987,male,0.0,0.0,,-4.250428027039955,2010.0
1037,CPV,251.1220569999999,female,0.0,0.0,,-4.250428027039955,2010.0
1038,GHA,7507.9028296,male,0.0,0.0,,-2.2244942416437516,1990.0
1039,GHA,7297.107345300002,female,0.0,0.0,,-2.2244942416437516,1990.0
1040,GHA,10998.717682999999,male,0.0,0.0,,-2.22552279442906,2005.0
1041,GHA,10642.607821999993,female,0.0,0.0,,-2.22552279442906,2005.0
1042,GHA,12410.680511499997,male,0.0,0.0,-4.029621537411595,-2.303443962696646,2010.0
1043,GHA,11992.985737799992,female,0.0,0.0,-4.029621537411595,-2.303443962696646,2010.0
1044,GIN,2901.7081645,male,0.0,0.0,,-4.250428027039955,1990.0
1045,GIN,2854.4163486,female,0.0,0.0,,-4.250428027039955,1990.0
1046,GIN,4599.619444800003,male,0.0,0.0,,-1.7806239461003088,2005.0
1047,GIN,4501.609961500002,female,0.0,0.0,,-1.7806239461003088,2005.0
1048,GIN,5067.254606199997,male,0.0,0.0,-4.029621537411595,-1.8230932223968859,2010.0
1049,GIN,4954.863134000002,female,0.0,0.0,-4.029621537411595,-1.8230932223968859,2010.0
1050,GMB,484.76290579999994,male,0.0,0.0,,-1.1462457672446127,1990.0
1051,GMB,480.4368606999996,female,0.0,0.0,,-1.1462457672446127,1990.0
1052,GMB,745.9407960999996,male,0.0,0.0,,-4.250428027039955,2005.0
1053,GMB,762.1706033999997,female,0.0,0.0,,-4.250428027039955,2005.0
1054,GMB,856.4760218999995,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1055,GMB,877.5949973999999,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1056,GNB,505.21318740000004,male,0.0,0.0,,-4.250428027039955,1990.0
1057,GNB,515.8100090999999,female,0.0,0.0,,-4.250428027039955,1990.0
1058,GNB,680.0036545,male,0.0,0.0,,-1.4241706835713912,2005.0
1059,GNB,691.9229381999997,female,0.0,0.0,,-1.4241706835713912,2005.0
1060,GNB,755.9991221999999,male,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1061,GNB,768.1009373,female,0.0,0.0,-4.029621537411595,-4.250428027039955,2010.0
1062,LBR,1074.5639732999994,male,0.0,0.0,-1.0351593513800492,-1.2028775518124344,1990.0
1063,LBR,1079.5202734999998,female,0.0,0.0,-1.0351593513800492,-1.2028775518124344,1990.0
1064,LBR,1600.247760900001,male,0.0,0.0,,-1.3480046908632488,2005.0
1065,LBR,1594.5219490000004,female,0.0,0.0,,-1.3480046908632488,2005.0
1066,LBR,1996.7098660000001,male,0.0,0.0,-4.029621537411595,-1.500262023254793,2010.0
1067,LBR,1977.9650330999998,female,0.0,0.0,-4.029621537411595,-1.500262023254793,2010.0
1068,MLI,4279.279470799999,male,0.0,0.0,-1.601745110916673,-1.8688306422209728,1990.0
1069,MLI,4402.4737161,female,0.0,0.0,-1.601745110916673,-1.8688306422209728,1990.0
1070,MLI,6569.557531700001,male,0.0,0.0,,-2.2374838679485256,2005.0
1071,MLI,6632.864987200001,female,0.0,0.0,,-2.2374838679485256,2005.0
1072,MLI,7724.660441500001,male,0.0,0.0,,-2.15015641856369,2010.0
1073,MLI,7738.377214700002,female,0.0,0.0,,-2.15015641856369,2010.0
1074,MRT,996.7128637999996,male,0.0,0.0,,-1.56080064945068,1990.0
1075,MRT,1006.2889491999997,female,0.0,0.0,,-1.56080064945068,1990.0
1076,MRT,1532.0434505000005,male,0.0,0.0,,-4.250428027039955,2005.0
1077,MRT,1521.8901096999996,female,0.0,0.0,,-4.250428027039955,2005.0
1078,MRT,1745.9722110999994,male,0.0,0.0,-1.8188037338400345,-2.199709437430047,2010.0
1079,MRT,1727.771325299999,female,0.0,0.0,-1.8188037338400345,-2.199709437430047,2010.0
1080,NER,3840.459698800001,male,0.0,0.0,-1.6629889539471465,-1.8293143077918936,1990.0
1081,NER,3949.283082200001,female,0.0,0.0,-1.6629889539471465,-1.8293143077918936,1990.0
1082,NER,6540.902892099999,male,0.0,0.0,,-2.1237292478057026,2005.0
1083,NER,6498.853751000001,female,0.0,0.0,,-2.1237292478057026,2005.0
1084,NER,7815.743011500003,male,0.0,0.0,-4.029621537411595,-2.263230866703326,2010.0
1085,NER,7730.871881499999,female,0.0,0.0,-4.029621537411595,-2.263230866703326,2010.0
1086,NGA,49157.32070950001,male,0.0,0.0,-2.2041177837639117,-2.435712532975009,1990.0
1087,NGA,48524.86373030002,female,0.0,0.0,-2.2041177837639117,-2.435712532975009,1990.0
1088,NGA,70739.66110110005,male,0.0,0.0,-2.1821146670716596,-2.034626715388157,2005.0
1089,NGA,69234.53167910001,female,0.0,0.0,-2.1821146670716596,-2.034626715388157,2005.0
1090,NGA,80373.89649519997,male,0.0,0.0,-1.9317446780623844,-2.0582004816449677,2010.0
1091,NGA,78417.00675419996,female,0.0,0.0,-1.9317446780623844,-2.0582004816449677,2010.0
1092,SEN,3625.8862163000003,male,0.0,0.0,-1.8458397292610367,-1.9469840643433067,1990.0
1093,SEN,3629.653342999999,female,0.0,0.0,-1.8458397292610367,-1.9469840643433067,1990.0
1094,SEN,5405.935373800003,male,0.0,0.0,,-1.8778055947508354,2005.0
1095,SEN,5486.696199500003,female,0.0,0.0,,-1.8778055947508354,2005.0
1096,SEN,6182.877619800001,male,0.0,0.0,-4.029621537411595,-2.1599442595851666,2010.0
1097,SEN,6283.248724900001,female,0.0,0.0,-4.029621537411595,-2.1599442595851666,2010.0
1098,SLE,1943.6148858000006,male,0.0,0.0,,-4.250428027039955,1990.0
1099,SLE,2026.2844083999985,female,0.0,0.0,,-4.250428027039955,1990.0
1100,SLE,2500.862251100001,male,0.0,0.0,-4.029621537411595,-1.5049402794718376,2005.0
1101,SLE,2627.889534300002,female,0.0,0.0,-4.029621537411595,-1.5049402794718376,2005.0
1102,SLE,2884.241585499999,male,0.0,0.0,,-2.040250576585244,2010.0
1103,SLE,3011.2214351000025,female,0.0,0.0,,-2.040250576585244,2010.0
1104,STP,57.930861999999976,male,0.0,0.0,,-1.9005498829549794,1990.0
1105,STP,58.93796090000002,female,0.0,0.0,,-1.9005498829549794,1990.0
1106,STP,76.05503650000001,male,0.0,0.0,,,2005.0
1107,STP,77.4189352,female,0.0,0.0,,,2005.0
1108,STP,82.52858419999998,male,0.0,0.0,,,2010.0
1109,STP,84.06725630000008,female,0.0,0.0,,,2010.0
1110,TCD,2971.6067850999993,male,0.0,0.0,-1.2312481705251543,-1.285772270483816,1990.0
1111,TCD,3041.590245299999,female,0.0,0.0,-1.2312481705251543,-1.285772270483816,1990.0
1112,TCD,4880.8511824,male,0.0,0.0,-1.8079358613351408,-1.6631366747204825,2005.0
1113,TCD,4942.255038000004,female,0.0,0.0,-1.8079358613351408,-1.6631366747204825,2005.0
1114,TCD,5625.681947700003,male,0.0,0.0,-1.9665501800208955,-1.6601671432919316,2010.0
1115,TCD,5681.820496200001,female,0.0,0.0,-1.9665501800208955,-1.6601671432919316,2010.0
1116,TGO,1813.473636799999,male,0.0,0.0,,-1.924007522284417,1990.0
1117,TGO,1854.1979570000003,female,0.0,0.0,,-1.924007522284417,1990.0
1118,TGO,2676.980597300001,male,0.0,0.0,-1.4824234201310293,-1.5636540539518562,2005.0
1119,TGO,2729.2129579000016,female,0.0,0.0,-1.4824234201310293,-1.5636540539518562,2005.0
1120,TGO,2985.830727800001,male,0.0,0.0,-4.029621537411595,-1.8029369057170654,2010.0
1121,TGO,3041.3052384000002,female,0.0,0.0,-4.029621537411595,-1.8029369057170654,2010.0
